filename,variable,group_id,mean,sd,n,r,se,error_type,plot_type
fig_2.png,soil carbon,g2016,4.53383458646617,1.64915279817793,15,,0.425809421512966,CI95,mean_error
fig_2.png,soil carbon,g2007,4.7593984962406,0.80229055046494,15,,0.207150529384686,CI95,mean_error
fig_2.png,soil carbon,g2010,5.23308270676692,2.71887353213118,15,,0.702010127359214,CI95,mean_error
fig_2.png,soil carbon,g2013,5.34586466165414,3.16459050461171,15,,0.817093754795151,CI95,mean_error
fig_2.png,soil carbon,g13,7.15037593984963,3.87773766058054,15,,1.00122755869265,CI95,mean_error
fig_2.png,soil carbon,g2014,5.57142857142858,2.80801692662729,15,,0.725026852846401,CI95,mean_error
fig_2.png,soil carbon,g2015,5.00751879699248,2.76344522937924,15,,0.713518490102808,CI95,mean_error
fig_2.png,soil carbon,g2016real,5.90977443609023,2.40687165139482,15,,0.621451588154058,CI95,mean_error
fig_2.png,soil carbon,f2006,4.98496240601504,2.18401316515456,15,,0.56390977443609,CI95,mean_error
fig_2.png,soil carbon,f2007,4.82706766917293,0.624003761472735,15,,0.161117078410312,CI95,mean_error
fig_2.png,soil carbon,f2010,5.93233082706767,2.9863037156195,15,,0.771060303820777,CI95,mean_error
fig_2.png,soil carbon,f2012,6.51879699248121,4.81374330278964,15,,1.24290317630812,CI95,mean_error
fig_2.png,soil carbon,f2013,8.41353383458647,4.45716972480522,15,,1.15083627435937,CI95,mean_error
fig_2.png,soil carbon,f2014,6.49624060150376,4.05602444957275,15,,1.04726100966703,CI95,mean_error
fig_2.png,soil carbon,f2015,4.93984962406015,2.80801692662729,15,,0.725026852846401,CI95,mean_error
fig_2.png,soil carbon,f2016,5.79699248120301,2.18401316515456,15,,0.56390977443609,CI95,mean_error
fig_s6_root.png,root biomass,g2005,842.995169082125,458.205660598334,15,,118.308192842354,CI95,mean_error
fig_s6_root.png,root biomass,g2006,978.260869565218,582.303027010382,15,,150.349995070492,CI95,mean_error
fig_s6_root.png,root biomass,g2007,876.811594202898,324.56234292382,15,,83.8016365966677,CI95,mean_error
fig_s6_root.png,root biomass,g2008,876.811594202898,295.924489136424,15,,76.4073745440205,CI95,mean_error
fig_s6_root.png,root biomass,g2012,842.995169082125,276.832586611494,15,,71.4778665089226,CI95,mean_error
fig_s6_root.png,root biomass,g2013,775.36231884058,400.929953023543,15,,103.51966873706,CI95,mean_error
fig_s6_root.png,root biomass,g2015,867.149758454106,343.654245448751,15,,88.7311446317658,CI95,mean_error
fig_s6_root.png,root biomass,f2005,944.444444444444,620.486832060244,15,,160.209011140688,CI95,mean_error
fig_s6_root.png,root biomass,f2006,1335.74879227053,725.492295947363,15,,187.321305333728,CI95,mean_error
