filename,variable,group_id,mean,sd,n,r,se,error_type,plot_type
fig_5.png,biomass,control,139.10447761194,154.11648663629,40,,24.367956137679,CI95,mean_error
fig_5.png,biomass,exclosure,349.850746268657,248.512834701018,40,,39.2933292720073,CI95,mean_error
fig_6.png,richness,y1_control,18.8732394366197,6.81721254707183,40,,1.07789594711124,CI95,mean_error
fig_6.png,richness,y2_control,18.7323943661972,4.09032752824309,40,,0.646737568266743,CI95,mean_error
fig_6.png,richness,y3_control,19.0140845070422,3.18136585530017,40,,0.50301810865191,CI95,mean_error
fig_6.png,richness,y4_control,22.9577464788732,13.1799442576723,40,,2.08393216441508,CI95,mean_error
fig_6.png,richness,y1_exclosure,23.2394366197183,3.63584669177161,40,,0.574877838459323,CI95,mean_error
fig_6.png,richness,y2_exclos,12.112676056338,4.09032752824313,40,,0.64673756826675,CI95,mean_error
fig_6.png,richness,y3_exclosure,16.056338028169,6.81721254707183,40,,1.07789594711124,CI95,mean_error
fig_6.png,richness,y4_exclosure,20.9859154929577,14.088905930615,40,,2.22765162402989,CI95,mean_error
