filename,variable,group_id,mean,sd,n,r,se,error_type,plot_type
figure_2a.png,nitrogen,control0,0.117777777777778,0.0776250790115032,30,,0.014172335600907,CI95,mean_error
figure_2a.png,nitrogen,control10,0.133333333333333,0.055890056888282,30,,0.010204081632653,CI95,mean_error
figure_2a.png,nitrogen,control25,0.121111111111111,0.0683100695301226,30,,0.0124716553287982,CI95,mean_error
figure_2a.png,nitrogen,grasscontrol0,0.171111111111111,0.127305129578865,30,,0.0232426303854875,CI95,mean_error
figure_2a.png,nitrogen,grasscontrol10,0.156666666666667,0.105570107455644,30,,0.0192743764172336,CI95,mean_error
figure_2a.png,nitrogen,grasscontrol25,0.135555555555556,0.0962550979742641,30,,0.0175736961451247,CI95,mean_error
figure_2a.png,nitrogen,treecontrol0,0.217777777777778,0.114885116937025,30,,0.0209750566893425,CI95,mean_error
figure_2a.png,nitrogen,treecontrol10,0.164444444444445,0.0745200758510426,30,,0.0136054421768707,CI95,mean_error
figure_2a.png,nitrogen,treecontrol25,0.147777777777778,0.0652050663696629,30,,0.011904761904762,CI95,mean_error
figure_2a.png,nitrogen,barefence0,0.153333333333333,0.058995060048742,30,,0.0107709750566893,CI95,mean_error
figure_2a.png,nitrogen,barefence10,0.134444444444444,0.0558900568882826,30,,0.0102040816326531,CI95,mean_error
figure_2a.png,nitrogen,barefence25,0.137777777777778,0.049680050567362,30,,0.0090702947845805,CI95,mean_error
figure_2a.png,nitrogen,grassfence0,0.212222222222222,0.124200126418405,30,,0.0226757369614512,CI95,mean_error
figure_2a.png,nitrogen,grassfence10,0.167777777777778,0.127305129578865,30,,0.0232426303854875,CI95,mean_error
figure_2a.png,nitrogen,grassfence25,0.16,0.0807300821719632,30,,0.0147392290249433,CI95,mean_error
figure_2a.png,nitrogen,treefence0,0.31,0.117990120097485,30,,0.0215419501133788,CI95,mean_error
figure_2a.png,nitrogen,treefence10,0.222222222222222,0.0900450916533438,30,,0.0164399092970522,CI95,mean_error
figure_2a.png,nitrogen,treefence25,0.187777777777778,0.0776250790115032,30,,0.014172335600907,CI95,mean_error
figure_2b.png,carbon,barecontrol0,0.9572192513369,0.508091426257111,30,,0.0927643784786641,CI95,mean_error
figure_2b.png,carbon,barecontrol10,0.946524064171124,0.328765040519306,30,,0.0600240096038413,CI95,mean_error
figure_2b.png,carbon,barecontrol25,0.935828877005349,0.358652771475607,30,,0.0654807377496451,CI95,mean_error
figure_2b.png,carbon,grasscontrol0,1.23529411764706,1.07595831442682,30,,0.196442213248936,CI95,mean_error
figure_2b.png,carbon,grasscontrol10,1.05347593582888,0.717305542951218,30,,0.130961475499291,CI95,mean_error
figure_2b.png,carbon,grasscontrol25,1,0.657530081038615,30,,0.120048019207683,CI95,mean_error
figure_2b.png,carbon,treecontrol0,2.05882352941177,1.07595831442682,30,,0.196442213248936,CI95,mean_error
figure_2b.png,carbon,treecontrol10,1.5668449197861,0.717305542951217,30,,0.130961475499291,CI95,mean_error
figure_2b.png,carbon,treecontrol25,1.50267379679145,0.717305542951215,30,,0.13096147549929,CI95,mean_error
figure_2b.png,carbon,barefence0,1.12834224598931,0.597754619126013,30,,0.109134562916076,CI95,mean_error
figure_2b.png,carbon,barefence10,1.01069518716578,0.47820369530081,30,,0.0873076503328603,CI95,mean_error
figure_2b.png,carbon,barefence25,1.02139037433155,0.418428233388209,30,,0.0763941940412527,CI95,mean_error
figure_2b.png,carbon,grassfence0,1.86631016042781,1.04607058347052,30,,0.190985485103132,CI95,mean_error
figure_2b.png,carbon,grassfence10,1.524064171123,0.866744197732719,30,,0.158245116228309,CI95,mean_error
figure_2b.png,carbon,grassfence25,1.36363636363636,0.388540502431909,30,,0.0709374658954492,CI95,mean_error
figure_2b.png,carbon,treefence0,2.8716577540107,1.10584604538312,30,,0.20189894139474,CI95,mean_error
figure_2b.png,carbon,treefence10,2.1764705882353,1.07595831442682,30,,0.196442213248936,CI95,mean_error
figure_2b.png,carbon,treefence25,1.81283422459893,0.657530081038613,30,,0.120048019207683,CI95,mean_error
figure_3a.png,mineralization,bush,2.53964285714286,0.386240214567236,30,,0.0705174927113702,CI95,mean_error
figure_3a.png,mineralization,glade,2.56,0.407198985900343,30,,0.0743440233236153,CI95,mean_error
figure_3a.png,mineralization,bush_fence,2.71857142857143,0.410193096090787,30,,0.074890670553936,CI95,mean_error
figure_3a.png,mineralization,glade_fence,2.30821428571429,0.28444046809215,30,,0.0519314868804664,CI95,mean_error
figure_3c.png,phosphorus,bush open,0.03125,0.0154937297592945,60,,0.00200023191094619,CI95,mean_error
figure_3c.png,phosphorus,bush open 10,0.0278409090909091,0.00943096594044016,60,,0.00121753246753247,CI95,mean_error
figure_3c.png,phosphorus,glade open 10,0.096875,0.0673640424317152,60,,0.00869666048237476,CI95,mean_error
figure_3c.png,phosphorus,glade open 0,0.0963636363636364,0.0761213679478383,60,,0.00982722634508348,CI95,mean_error
figure_3c.png,phosphorus,bush closed 0,0.0517045454545455,0.0478284701265178,60,,0.00617462894248608,CI95,mean_error
figure_3c.png,phosphorus,bush closed 10,0.0575,0.0720795254019353,60,,0.00930542671614099,CI95,mean_error
figure_3c.png,phosphorus,glade closed 0,0.106079545454545,0.0808368509180584,60,,0.0104359925788497,CI95,mean_error
figure_3c.png,phosphorus,glade closed 10,0.0924431818181818,0.070732244553301,60,,0.0091314935064935,CI95,mean_error
