filename,variable,group_id,mean,sd,n,r,se,error_type,plot_type
fig_4_2010_grass.png,richness,fence2010 1,6.88524590163935,2.95081967213115,12,,0.85182826601748,sd,mean_error
fig_4_2010_grass.png,richness,fence2010 2,12.2950819672131,2.54098360655738,12,,0.733518784626163,sd,mean_error
fig_4_2010_grass.png,richness,fence2010 3,16.8852459016394,5.73770491803279,12,,1.65633273947844,sd,mean_error
fig_4_2010_grass.png,richness,fence2010 4,15.327868852459,3.19672131147541,12,,0.92281395485227,sd,mean_error
fig_4_2010_grass.png,richness,fence2010 5,19.016393442623,5.1639344262295,12,,1.49069946553059,sd,mean_error
fig_4_2010_grass.png,richness,fence2010 6,18.1147540983607,4.42622950819673,12,,1.27774239902622,sd,mean_error
fig_4_2010_grass.png,richness,fence2010 7,14.8360655737705,4.42622950819672,12,,1.27774239902622,sd,mean_error
fig_4_2010_grass.png,richness,fence2011 1,0.819672131147549,1.47540983606557,12,,0.42591413300874,sd,mean_error
fig_4_2010_grass.png,richness,fence2011 2,3.52459016393443,1.47540983606557,12,,0.425914133008738,sd,mean_error
fig_4_2010_grass.png,richness,fence2011 3,2.78688524590164,1.55737704918032,12,,0.449576029287003,sd,mean_error
fig_4_2010_grass.png,richness,fence2011 4,2.54098360655738,1.47540983606557,12,,0.42591413300874,sd,mean_error
fig_4_2010_grass.png,richness,fence2011 5,3.11475409836066,1.31147540983607,12,,0.378590340452215,sd,mean_error
fig_4_2010_grass.png,richness,fence2011 6,2.62295081967214,1.63934426229508,12,,0.473237925565265,sd,mean_error
fig_4_2010_grass.png,richness,fence2011 7,1.80327868852459,1.8032786885246,12,,0.520561718121797,sd,mean_error
fig_4_2010_grass.png,richness,outside 1,0.409836065573778,1.0655737704918,12,,0.307604651617423,sd,mean_error
fig_4_2010_grass.png,richness,outside 2,-0.0819672131147442,0.819672131147534,12,,0.236618962782632,sd,mean_error
fig_4_2010_grass.png,richness,3,-0.0819672131147442,0.737704918032783,12,,0.212957066504369,sd,mean_error
fig_4_2010_grass.png,richness,4,0.491803278688529,1.0655737704918,12,,0.307604651617423,sd,mean_error
fig_4_2010_grass.png,richness,outside 5,-0.163934426229503,0.901639344262293,12,,0.260280859060896,sd,mean_error
fig_4_2010_grass.png,richness,6,2.45901639344262,1.31147540983606,12,,0.378590340452213,sd,mean_error
fig_4_2010_grass.png,richness,outside 7,0.901639344262293,1.06557377049181,12,,0.307604651617425,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2010 1,2.66990291262135,0.64724919093851,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2010 2,3.07443365695792,1.29449838187703,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2010 3,3.31715210355986,1.1326860841424,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2010 4,2.50809061488673,1.05177993527508,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2010 5,2.66990291262135,1.05177993527508,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2010 6,2.26537216828478,1.53721682847897,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2010 7,1.45631067961164,1.1326860841424,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2011 1,0.404530744336562,0.323624595469255,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2011 2,1.2135922330097,0.889967637540451,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2011 3,1.29449838187702,0.970873786407765,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2011 4,0.80906148867313,0.970873786407765,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2011 5,1.05177993527508,0.970873786407758,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2011 6,0.80906148867313,0.64724919093851,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,fence2011 7,0.80906148867313,1.05177993527509,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,1,0.404530744336562,0.647249190938517,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,2,-0.242718446601948,1.13268608414239,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,3,-7.105427357601e-15,0.889967637540451,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,4,0.161812297734627,1.05177993527507,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,5,0.161812297734627,0.970873786407758,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,6,0.728155339805817,0.485436893203882,,,,sd,mean_error
fig_4_2010_nongrass.png,forb,7,0.242718446601927,0.970873786407772,,,,sd,mean_error
